idx,name,op,target,phase,layer,direct_dependency_args,direct_dependency_nodes,direct_offspring_nodes,ancestor_count,descendant_count,strategy_count
7185,mul_761,call_function,mul.Tensor,backward,0,2,2,1,6112,8,8
7186,sub_84,call_function,sub.Tensor,backward,0,2,2,1,6113,7,10
7187,mul_762,call_function,mul.Tensor,backward,0,2,2,1,6114,6,8
3194,einsum_default_197,call_function,einsum.default,backward,,2,2,1,3105,4,5
3213,mul_203,call_function,mul.Tensor,backward,,2,2,1,3108,4,8
3273,mul_215,call_function,mul.Tensor,backward,27,2,2,1,3154,4,8
3354,mul_223,call_function,mul.Tensor,backward,27,2,2,1,3217,4,8
3415,mul_235,call_function,mul.Tensor,backward,26,2,2,1,3261,4,8
3496,mul_243,call_function,mul.Tensor,backward,26,2,2,1,3324,4,8
3557,mul_255,call_function,mul.Tensor,backward,25,2,2,1,3368,4,8
3638,mul_263,call_function,mul.Tensor,backward,25,2,2,1,3431,4,8
3699,mul_275,call_function,mul.Tensor,backward,24,2,2,1,3475,4,8
3780,mul_283,call_function,mul.Tensor,backward,24,2,2,1,3538,4,8
3841,mul_295,call_function,mul.Tensor,backward,23,2,2,1,3582,4,8
3922,mul_303,call_function,mul.Tensor,backward,23,2,2,1,3645,4,8
3983,mul_315,call_function,mul.Tensor,backward,22,2,2,1,3689,4,8
4064,mul_323,call_function,mul.Tensor,backward,22,2,2,1,3752,4,8
4125,mul_335,call_function,mul.Tensor,backward,21,2,2,1,3796,4,8
4206,mul_343,call_function,mul.Tensor,backward,21,2,2,1,3859,4,8
4267,mul_355,call_function,mul.Tensor,backward,20,2,2,1,3903,4,8
4348,mul_363,call_function,mul.Tensor,backward,20,2,2,1,3966,4,8
4409,mul_375,call_function,mul.Tensor,backward,19,2,2,1,4010,4,8
4490,mul_383,call_function,mul.Tensor,backward,19,2,2,1,4073,4,8
4551,mul_395,call_function,mul.Tensor,backward,18,2,2,1,4117,4,8
4632,mul_403,call_function,mul.Tensor,backward,18,2,2,1,4180,4,8
4693,mul_415,call_function,mul.Tensor,backward,17,2,2,1,4224,4,8
4774,mul_423,call_function,mul.Tensor,backward,17,2,2,1,4287,4,8
4835,mul_435,call_function,mul.Tensor,backward,16,2,2,1,4331,4,8
4916,mul_443,call_function,mul.Tensor,backward,16,2,2,1,4394,4,8
4977,mul_455,call_function,mul.Tensor,backward,15,2,2,1,4438,4,8
5058,mul_463,call_function,mul.Tensor,backward,15,2,2,1,4501,4,8
5119,mul_475,call_function,mul.Tensor,backward,14,2,2,1,4545,4,8
5200,mul_483,call_function,mul.Tensor,backward,14,2,2,1,4608,4,8
5261,mul_495,call_function,mul.Tensor,backward,13,2,2,1,4652,4,8
5342,mul_503,call_function,mul.Tensor,backward,13,2,2,1,4715,4,8
5403,mul_515,call_function,mul.Tensor,backward,12,2,2,1,4759,4,8
5484,mul_523,call_function,mul.Tensor,backward,12,2,2,1,4822,4,8
5545,mul_535,call_function,mul.Tensor,backward,11,2,2,1,4866,4,8
5626,mul_543,call_function,mul.Tensor,backward,11,2,2,1,4929,4,8
5687,mul_555,call_function,mul.Tensor,backward,10,2,2,1,4973,4,8
5768,mul_563,call_function,mul.Tensor,backward,10,2,2,1,5036,4,8
5829,mul_575,call_function,mul.Tensor,backward,9,2,2,1,5080,4,8
5910,mul_583,call_function,mul.Tensor,backward,9,2,2,1,5143,4,8
5971,mul_595,call_function,mul.Tensor,backward,8,2,2,1,5187,4,8
6052,mul_603,call_function,mul.Tensor,backward,8,2,2,1,5250,4,8
6113,mul_615,call_function,mul.Tensor,backward,7,2,2,1,5294,4,8
6194,mul_623,call_function,mul.Tensor,backward,7,2,2,1,5357,4,8
6255,mul_635,call_function,mul.Tensor,backward,6,2,2,1,5401,4,8
6336,mul_643,call_function,mul.Tensor,backward,6,2,2,1,5464,4,8
6397,mul_655,call_function,mul.Tensor,backward,5,2,2,1,5508,4,8
6478,mul_663,call_function,mul.Tensor,backward,5,2,2,1,5571,4,8
6539,mul_675,call_function,mul.Tensor,backward,4,2,2,1,5615,4,8
6620,mul_683,call_function,mul.Tensor,backward,4,2,2,1,5678,4,8
6681,mul_695,call_function,mul.Tensor,backward,3,2,2,1,5722,4,8
6762,mul_703,call_function,mul.Tensor,backward,3,2,2,1,5785,4,8
6823,mul_715,call_function,mul.Tensor,backward,2,2,2,1,5829,4,8
6904,mul_723,call_function,mul.Tensor,backward,2,2,2,1,5892,4,8
6965,mul_735,call_function,mul.Tensor,backward,1,2,2,1,5936,4,8
7046,mul_743,call_function,mul.Tensor,backward,1,2,2,1,5999,4,8
7107,mul_755,call_function,mul.Tensor,backward,0,2,2,1,6043,4,8
7188,mul_763,call_function,mul.Tensor,backward,0,2,2,1,6106,4,8
7192,add_336,call_function,add.Tensor,unknown,,2,2,1,6116,4,10
3220,einsum_default_199,call_function,einsum.default,backward,27,2,2,1,3122,3,5
3230,einsum_default_201,call_function,einsum.default,backward,27,2,2,1,3127,3,5
3252,einsum_default_203,call_function,einsum.default,backward,27,2,2,1,3142,3,5
3281,einsum_default_205,call_function,einsum.default,backward,27,2,2,1,3166,3,5
3318,einsum_default_207,call_function,einsum.default,backward,27,2,2,1,3178,3,5
3325,einsum_default_209,call_function,einsum.default,backward,27,2,2,1,3187,3,5
3333,einsum_default_211,call_function,einsum.default,backward,27,2,2,1,3187,3,5
3362,einsum_default_213,call_function,einsum.default,backward,26,2,2,1,3229,3,5
3372,einsum_default_215,call_function,einsum.default,backward,26,2,2,1,3234,3,5
3394,einsum_default_217,call_function,einsum.default,backward,26,2,2,1,3249,3,5
3423,einsum_default_219,call_function,einsum.default,backward,26,2,2,1,3273,3,5
3460,einsum_default_221,call_function,einsum.default,backward,26,2,2,1,3285,3,5
3467,einsum_default_223,call_function,einsum.default,backward,26,2,2,1,3294,3,5
3475,einsum_default_225,call_function,einsum.default,backward,26,2,2,1,3294,3,5
3504,einsum_default_227,call_function,einsum.default,backward,25,2,2,1,3336,3,5
3514,einsum_default_229,call_function,einsum.default,backward,25,2,2,1,3341,3,5
3536,einsum_default_231,call_function,einsum.default,backward,25,2,2,1,3356,3,5
3565,einsum_default_233,call_function,einsum.default,backward,25,2,2,1,3380,3,5
3602,einsum_default_235,call_function,einsum.default,backward,25,2,2,1,3392,3,5
3609,einsum_default_237,call_function,einsum.default,backward,25,2,2,1,3401,3,5
3617,einsum_default_239,call_function,einsum.default,backward,25,2,2,1,3401,3,5
3646,einsum_default_241,call_function,einsum.default,backward,24,2,2,1,3443,3,5
3656,einsum_default_243,call_function,einsum.default,backward,24,2,2,1,3448,3,5
3678,einsum_default_245,call_function,einsum.default,backward,24,2,2,1,3463,3,5
3707,einsum_default_247,call_function,einsum.default,backward,24,2,2,1,3487,3,5
3744,einsum_default_249,call_function,einsum.default,backward,24,2,2,1,3499,3,5
3751,einsum_default_251,call_function,einsum.default,backward,24,2,2,1,3508,3,5
3759,einsum_default_253,call_function,einsum.default,backward,24,2,2,1,3508,3,5
3788,einsum_default_255,call_function,einsum.default,backward,23,2,2,1,3550,3,5
3798,einsum_default_257,call_function,einsum.default,backward,23,2,2,1,3555,3,5
3820,einsum_default_259,call_function,einsum.default,backward,23,2,2,1,3570,3,5
3849,einsum_default_261,call_function,einsum.default,backward,23,2,2,1,3594,3,5
3886,einsum_default_263,call_function,einsum.default,backward,23,2,2,1,3606,3,5
3893,einsum_default_265,call_function,einsum.default,backward,23,2,2,1,3615,3,5
3901,einsum_default_267,call_function,einsum.default,backward,23,2,2,1,3615,3,5
3930,einsum_default_269,call_function,einsum.default,backward,22,2,2,1,3657,3,5
3940,einsum_default_271,call_function,einsum.default,backward,22,2,2,1,3662,3,5
3962,einsum_default_273,call_function,einsum.default,backward,22,2,2,1,3677,3,5
3991,einsum_default_275,call_function,einsum.default,backward,22,2,2,1,3701,3,5
4028,einsum_default_277,call_function,einsum.default,backward,22,2,2,1,3713,3,5
4035,einsum_default_279,call_function,einsum.default,backward,22,2,2,1,3722,3,5
4043,einsum_default_281,call_function,einsum.default,backward,22,2,2,1,3722,3,5
4072,einsum_default_283,call_function,einsum.default,backward,21,2,2,1,3764,3,5
4082,einsum_default_285,call_function,einsum.default,backward,21,2,2,1,3769,3,5
4104,einsum_default_287,call_function,einsum.default,backward,21,2,2,1,3784,3,5
4133,einsum_default_289,call_function,einsum.default,backward,21,2,2,1,3808,3,5
4170,einsum_default_291,call_function,einsum.default,backward,21,2,2,1,3820,3,5
4177,einsum_default_293,call_function,einsum.default,backward,21,2,2,1,3829,3,5
4185,einsum_default_295,call_function,einsum.default,backward,21,2,2,1,3829,3,5
4214,einsum_default_297,call_function,einsum.default,backward,20,2,2,1,3871,3,5
4224,einsum_default_299,call_function,einsum.default,backward,20,2,2,1,3876,3,5
4246,einsum_default_301,call_function,einsum.default,backward,20,2,2,1,3891,3,5
4275,einsum_default_303,call_function,einsum.default,backward,20,2,2,1,3915,3,5
4312,einsum_default_305,call_function,einsum.default,backward,20,2,2,1,3927,3,5
4319,einsum_default_307,call_function,einsum.default,backward,20,2,2,1,3936,3,5
4327,einsum_default_309,call_function,einsum.default,backward,20,2,2,1,3936,3,5
4356,einsum_default_311,call_function,einsum.default,backward,19,2,2,1,3978,3,5
4366,einsum_default_313,call_function,einsum.default,backward,19,2,2,1,3983,3,5
4388,einsum_default_315,call_function,einsum.default,backward,19,2,2,1,3998,3,5
4417,einsum_default_317,call_function,einsum.default,backward,19,2,2,1,4022,3,5
4454,einsum_default_319,call_function,einsum.default,backward,19,2,2,1,4034,3,5
4461,einsum_default_321,call_function,einsum.default,backward,19,2,2,1,4043,3,5
4469,einsum_default_323,call_function,einsum.default,backward,19,2,2,1,4043,3,5
4498,einsum_default_325,call_function,einsum.default,backward,18,2,2,1,4085,3,5
4508,einsum_default_327,call_function,einsum.default,backward,18,2,2,1,4090,3,5
4530,einsum_default_329,call_function,einsum.default,backward,18,2,2,1,4105,3,5
4559,einsum_default_331,call_function,einsum.default,backward,18,2,2,1,4129,3,5
4596,einsum_default_333,call_function,einsum.default,backward,18,2,2,1,4141,3,5
4603,einsum_default_335,call_function,einsum.default,backward,18,2,2,1,4150,3,5
4611,einsum_default_337,call_function,einsum.default,backward,18,2,2,1,4150,3,5
4640,einsum_default_339,call_function,einsum.default,backward,17,2,2,1,4192,3,5
4650,einsum_default_341,call_function,einsum.default,backward,17,2,2,1,4197,3,5
4672,einsum_default_343,call_function,einsum.default,backward,17,2,2,1,4212,3,5
4701,einsum_default_345,call_function,einsum.default,backward,17,2,2,1,4236,3,5
4738,einsum_default_347,call_function,einsum.default,backward,17,2,2,1,4248,3,5
4745,einsum_default_349,call_function,einsum.default,backward,17,2,2,1,4257,3,5
4753,einsum_default_351,call_function,einsum.default,backward,17,2,2,1,4257,3,5
4782,einsum_default_353,call_function,einsum.default,backward,16,2,2,1,4299,3,5
4792,einsum_default_355,call_function,einsum.default,backward,16,2,2,1,4304,3,5
4814,einsum_default_357,call_function,einsum.default,backward,16,2,2,1,4319,3,5
4843,einsum_default_359,call_function,einsum.default,backward,16,2,2,1,4343,3,5
4880,einsum_default_361,call_function,einsum.default,backward,16,2,2,1,4355,3,5
4887,einsum_default_363,call_function,einsum.default,backward,16,2,2,1,4364,3,5
4895,einsum_default_365,call_function,einsum.default,backward,16,2,2,1,4364,3,5
4924,einsum_default_367,call_function,einsum.default,backward,15,2,2,1,4406,3,5
4934,einsum_default_369,call_function,einsum.default,backward,15,2,2,1,4411,3,5
4956,einsum_default_371,call_function,einsum.default,backward,15,2,2,1,4426,3,5
4985,einsum_default_373,call_function,einsum.default,backward,15,2,2,1,4450,3,5
5022,einsum_default_375,call_function,einsum.default,backward,15,2,2,1,4462,3,5
5029,einsum_default_377,call_function,einsum.default,backward,15,2,2,1,4471,3,5
5037,einsum_default_379,call_function,einsum.default,backward,15,2,2,1,4471,3,5
5066,einsum_default_381,call_function,einsum.default,backward,14,2,2,1,4513,3,5
5076,einsum_default_383,call_function,einsum.default,backward,14,2,2,1,4518,3,5
5098,einsum_default_385,call_function,einsum.default,backward,14,2,2,1,4533,3,5
5127,einsum_default_387,call_function,einsum.default,backward,14,2,2,1,4557,3,5
5164,einsum_default_389,call_function,einsum.default,backward,14,2,2,1,4569,3,5
5171,einsum_default_391,call_function,einsum.default,backward,14,2,2,1,4578,3,5
5179,einsum_default_393,call_function,einsum.default,backward,14,2,2,1,4578,3,5
5208,einsum_default_395,call_function,einsum.default,backward,13,2,2,1,4620,3,5
5218,einsum_default_397,call_function,einsum.default,backward,13,2,2,1,4625,3,5
5240,einsum_default_399,call_function,einsum.default,backward,13,2,2,1,4640,3,5
5269,einsum_default_401,call_function,einsum.default,backward,13,2,2,1,4664,3,5
5306,einsum_default_403,call_function,einsum.default,backward,13,2,2,1,4676,3,5
5313,einsum_default_405,call_function,einsum.default,backward,13,2,2,1,4685,3,5
5321,einsum_default_407,call_function,einsum.default,backward,13,2,2,1,4685,3,5
5350,einsum_default_409,call_function,einsum.default,backward,12,2,2,1,4727,3,5
5360,einsum_default_411,call_function,einsum.default,backward,12,2,2,1,4732,3,5
5382,einsum_default_413,call_function,einsum.default,backward,12,2,2,1,4747,3,5
5411,einsum_default_415,call_function,einsum.default,backward,12,2,2,1,4771,3,5
5448,einsum_default_417,call_function,einsum.default,backward,12,2,2,1,4783,3,5
5455,einsum_default_419,call_function,einsum.default,backward,12,2,2,1,4792,3,5
5463,einsum_default_421,call_function,einsum.default,backward,12,2,2,1,4792,3,5
5492,einsum_default_423,call_function,einsum.default,backward,11,2,2,1,4834,3,5
5502,einsum_default_425,call_function,einsum.default,backward,11,2,2,1,4839,3,5
5524,einsum_default_427,call_function,einsum.default,backward,11,2,2,1,4854,3,5
5553,einsum_default_429,call_function,einsum.default,backward,11,2,2,1,4878,3,5
5590,einsum_default_431,call_function,einsum.default,backward,11,2,2,1,4890,3,5
5597,einsum_default_433,call_function,einsum.default,backward,11,2,2,1,4899,3,5
5605,einsum_default_435,call_function,einsum.default,backward,11,2,2,1,4899,3,5
5634,einsum_default_437,call_function,einsum.default,backward,10,2,2,1,4941,3,5
5644,einsum_default_439,call_function,einsum.default,backward,10,2,2,1,4946,3,5
5666,einsum_default_441,call_function,einsum.default,backward,10,2,2,1,4961,3,5
5695,einsum_default_443,call_function,einsum.default,backward,10,2,2,1,4985,3,5
5732,einsum_default_445,call_function,einsum.default,backward,10,2,2,1,4997,3,5
5739,einsum_default_447,call_function,einsum.default,backward,10,2,2,1,5006,3,5
5747,einsum_default_449,call_function,einsum.default,backward,10,2,2,1,5006,3,5
5776,einsum_default_451,call_function,einsum.default,backward,9,2,2,1,5048,3,5
5786,einsum_default_453,call_function,einsum.default,backward,9,2,2,1,5053,3,5
5808,einsum_default_455,call_function,einsum.default,backward,9,2,2,1,5068,3,5
5837,einsum_default_457,call_function,einsum.default,backward,9,2,2,1,5092,3,5
5874,einsum_default_459,call_function,einsum.default,backward,9,2,2,1,5104,3,5
5881,einsum_default_461,call_function,einsum.default,backward,9,2,2,1,5113,3,5
5889,einsum_default_463,call_function,einsum.default,backward,9,2,2,1,5113,3,5
5918,einsum_default_465,call_function,einsum.default,backward,8,2,2,1,5155,3,5
5928,einsum_default_467,call_function,einsum.default,backward,8,2,2,1,5160,3,5
5950,einsum_default_469,call_function,einsum.default,backward,8,2,2,1,5175,3,5
5979,einsum_default_471,call_function,einsum.default,backward,8,2,2,1,5199,3,5
6016,einsum_default_473,call_function,einsum.default,backward,8,2,2,1,5211,3,5
6023,einsum_default_475,call_function,einsum.default,backward,8,2,2,1,5220,3,5
6031,einsum_default_477,call_function,einsum.default,backward,8,2,2,1,5220,3,5
6060,einsum_default_479,call_function,einsum.default,backward,7,2,2,1,5262,3,5
6070,einsum_default_481,call_function,einsum.default,backward,7,2,2,1,5267,3,5
6092,einsum_default_483,call_function,einsum.default,backward,7,2,2,1,5282,3,5
6121,einsum_default_485,call_function,einsum.default,backward,7,2,2,1,5306,3,5
6158,einsum_default_487,call_function,einsum.default,backward,7,2,2,1,5318,3,5
6165,einsum_default_489,call_function,einsum.default,backward,7,2,2,1,5327,3,5
6173,einsum_default_491,call_function,einsum.default,backward,7,2,2,1,5327,3,5
6202,einsum_default_493,call_function,einsum.default,backward,6,2,2,1,5369,3,5
6212,einsum_default_495,call_function,einsum.default,backward,6,2,2,1,5374,3,5
6234,einsum_default_497,call_function,einsum.default,backward,6,2,2,1,5389,3,5
6263,einsum_default_499,call_function,einsum.default,backward,6,2,2,1,5413,3,5
6300,einsum_default_501,call_function,einsum.default,backward,6,2,2,1,5425,3,5
6307,einsum_default_503,call_function,einsum.default,backward,6,2,2,1,5434,3,5
6315,einsum_default_505,call_function,einsum.default,backward,6,2,2,1,5434,3,5
6344,einsum_default_507,call_function,einsum.default,backward,5,2,2,1,5476,3,5
6354,einsum_default_509,call_function,einsum.default,backward,5,2,2,1,5481,3,5
6376,einsum_default_511,call_function,einsum.default,backward,5,2,2,1,5496,3,5
6405,einsum_default_513,call_function,einsum.default,backward,5,2,2,1,5520,3,5
6442,einsum_default_515,call_function,einsum.default,backward,5,2,2,1,5532,3,5
6449,einsum_default_517,call_function,einsum.default,backward,5,2,2,1,5541,3,5
6457,einsum_default_519,call_function,einsum.default,backward,5,2,2,1,5541,3,5
6486,einsum_default_521,call_function,einsum.default,backward,4,2,2,1,5583,3,5
6496,einsum_default_523,call_function,einsum.default,backward,4,2,2,1,5588,3,5
6518,einsum_default_525,call_function,einsum.default,backward,4,2,2,1,5603,3,5
6547,einsum_default_527,call_function,einsum.default,backward,4,2,2,1,5627,3,5
6584,einsum_default_529,call_function,einsum.default,backward,4,2,2,1,5639,3,5
6591,einsum_default_531,call_function,einsum.default,backward,4,2,2,1,5648,3,5
6599,einsum_default_533,call_function,einsum.default,backward,4,2,2,1,5648,3,5
6628,einsum_default_535,call_function,einsum.default,backward,3,2,2,1,5690,3,5
6638,einsum_default_537,call_function,einsum.default,backward,3,2,2,1,5695,3,5
6660,einsum_default_539,call_function,einsum.default,backward,3,2,2,1,5710,3,5
6689,einsum_default_541,call_function,einsum.default,backward,3,2,2,1,5734,3,5
6726,einsum_default_543,call_function,einsum.default,backward,3,2,2,1,5746,3,5
6733,einsum_default_545,call_function,einsum.default,backward,3,2,2,1,5755,3,5
6741,einsum_default_547,call_function,einsum.default,backward,3,2,2,1,5755,3,5
6770,einsum_default_549,call_function,einsum.default,backward,2,2,2,1,5797,3,5
6780,einsum_default_551,call_function,einsum.default,backward,2,2,2,1,5802,3,5
6802,einsum_default_553,call_function,einsum.default,backward,2,2,2,1,5817,3,5
6831,einsum_default_555,call_function,einsum.default,backward,2,2,2,1,5841,3,5
6868,einsum_default_557,call_function,einsum.default,backward,2,2,2,1,5853,3,5
6875,einsum_default_559,call_function,einsum.default,backward,2,2,2,1,5862,3,5
6883,einsum_default_561,call_function,einsum.default,backward,2,2,2,1,5862,3,5
6912,einsum_default_563,call_function,einsum.default,backward,1,2,2,1,5904,3,5
6922,einsum_default_565,call_function,einsum.default,backward,1,2,2,1,5909,3,5
6944,einsum_default_567,call_function,einsum.default,backward,1,2,2,1,5924,3,5
6973,einsum_default_569,call_function,einsum.default,backward,1,2,2,1,5948,3,5
7010,einsum_default_571,call_function,einsum.default,backward,1,2,2,1,5960,3,5
7017,einsum_default_573,call_function,einsum.default,backward,1,2,2,1,5969,3,5
7025,einsum_default_575,call_function,einsum.default,backward,1,2,2,1,5969,3,5
7054,einsum_default_577,call_function,einsum.default,backward,0,2,2,1,6011,3,5
7064,einsum_default_579,call_function,einsum.default,backward,0,2,2,1,6016,3,5
7086,einsum_default_581,call_function,einsum.default,backward,0,2,2,1,6031,3,5
7115,einsum_default_583,call_function,einsum.default,backward,0,2,2,1,6055,3,5
7152,einsum_default_585,call_function,einsum.default,backward,0,2,2,1,6067,3,5
7159,einsum_default_587,call_function,einsum.default,backward,0,2,2,1,6076,3,5
7167,einsum_default_589,call_function,einsum.default,backward,0,2,2,1,6076,3,5
7195,embedding_dense_backward,call_function,embedding_dense_backward.default,backward,,2,2,1,6117,3,5
3191,einsum_default_196,call_function,einsum.default,forward,,2,2,1,3106,1,5
7197,add_337,call_function,add.Tensor,unknown,,2,2,1,6126,1,9
